0,0.8,0.4
1,0.8,0.7483314773547883
2,1.4,1.4966629547095764
3,0.6,0.48989794855663565
4,0.4,0.48989794855663565
5,0.8,0.7483314773547883
6,1.2,0.9797958971132712
7,0.4,0.8000000000000002
8,1.0,0.6324555320336759
9,0.2,0.4
10,0.2,0.4
11,0.8,0.4
12,0.6,0.48989794855663565
13,1.0,0.0
14,1.2,1.4696938456699067
15,0.8,0.7483314773547883
16,1.0,0.8944271909999159
17,0.6,0.48989794855663565
18,0.6,0.48989794855663565
19,0.4,0.48989794855663565
20,0.8,0.4
21,0.6,0.7999999999999999
22,1.0,0.8944271909999159
23,0.4,0.48989794855663565
24,1.4,1.2
25,0.4,0.48989794855663565
26,1.0,0.8944271909999159
27,1.0,0.6324555320336759
28,0.4,0.8000000000000002
29,0.6,0.7999999999999999
30,0.8,0.7483314773547883
31,1.4,0.8000000000000002
32,0.8,0.7483314773547883
33,1.0,0.6324555320336759
34,0.6,0.7999999999999999
35,1.2,0.7483314773547883
36,0.2,0.4
37,0.4,0.48989794855663565
38,0.2,0.4000000000000001
39,0.4,0.48989794855663565
40,0.8,0.7483314773547883
41,1.0,0.6324555320336759
42,1.0,1.0954451150103321
43,0.8,0.4000000000000001
44,1.0,0.6324555320336759
45,0.4,0.48989794855663565
46,1.4,1.2
47,0.2,0.4000000000000001
48,0.0,0.0
49,0.6,0.48989794855663565
50,0.2,0.4
51,0.8,1.1661903789690602
52,0.4,0.48989794855663565
53,0.6,0.48989794855663565
54,0.4,0.48989794855663565
55,0.8,0.9797958971132713
56,0.4,0.48989794855663565
57,0.8,0.7483314773547883
58,0.4,0.48989794855663565
59,0.4,0.48989794855663565
60,0.6,0.48989794855663565
61,0.8,1.1661903789690602
62,1.0,0.6324555320336759
63,0.6,0.7999999999999999
64,0.6,0.7999999999999999
65,0.6,0.48989794855663565
66,1.0,0.8944271909999159
67,0.8,0.4
68,0.8,0.7483314773547883
69,1.0,0.6324555320336759
70,0.2,0.4000000000000001
71,0.8,0.4
72,0.6,0.48989794855663565
73,0.4,0.48989794855663565
74,0.2,0.4000000000000001
75,0.4,0.48989794855663565
76,0.6,0.48989794855663565
77,0.2,0.4000000000000001
78,0.8,0.4000000000000001
79,0.2,0.4000000000000001
80,1.0,0.6324555320336759
81,0.8,1.1661903789690602
82,1.2,1.1661903789690602
83,0.8,0.7483314773547883
84,0.6,0.7999999999999999
85,0.6,0.48989794855663565
86,1.2,0.9797958971132713
87,0.6,0.7999999999999999
88,0.2,0.4000000000000001
89,0.6,0.48989794855663565
90,0.2,0.4000000000000001
91,0.2,0.4000000000000001
92,0.0,0.0
93,0.2,0.4
94,0.6,0.8
95,0.2,0.4000000000000001
96,1.2,0.7483314773547883
97,0.6,0.48989794855663565
98,0.4,0.48989794855663565
99,0.8,0.4000000000000001
100,0.6,0.48989794855663565
101,0.2,0.4000000000000001
102,0.8,0.7483314773547883
103,1.0,0.6324555320336759
104,1.4,1.3564659966250538
105,1.2,0.9797958971132712
106,0.6,0.7999999999999999
107,0.6,0.48989794855663565
108,0.6,0.48989794855663565
109,0.6,0.48989794855663565
110,0.6,0.48989794855663565
111,0.8,0.7483314773547883
112,0.8,0.4000000000000001
113,1.2,0.9797958971132713
114,0.8,0.4
115,0.6,0.7999999999999999
116,0.6,0.7999999999999999
117,0.2,0.4
118,1.4,0.4898979485566356
119,1.0,0.6324555320336759
120,0.6,0.7999999999999999
121,0.6,0.48989794855663565
122,1.6,1.3564659966250536
123,0.8,0.7483314773547883
124,0.4,0.48989794855663565
125,0.6,1.2
126,1.0,0.6324555320336759
127,0.8,0.7483314773547883
128,0.2,0.4000000000000001
129,0.8,0.7483314773547883
130,0.6,0.7999999999999999
131,0.2,0.4000000000000001
132,0.2,0.4
133,0.8,0.7483314773547883
134,0.6,0.7999999999999999
135,0.6,0.48989794855663565
136,0.4,0.48989794855663565
137,1.2,0.7483314773547883
138,0.0,0.0
139,1.6,0.8
140,0.4,0.48989794855663565
141,0.6,0.48989794855663565
142,0.8,0.7483314773547883
143,0.0,0.0
144,1.4,0.4898979485566356
145,0.4,0.48989794855663565
